transaction_id,transaction_date,transaction_amount,transaction_fee,transaction_status,fraud_flag,customer_id,customer_type,merchant_id,merchant_category,payment_method,country
29368,2023-11-27,678.67,3.43,Success,0,3394,New,521,Retail,PayPal Balance,USA
29369,2023-01-27,201.55,1.64,Success,0,1968,New,258,Gaming,Debit Card,DE
29370,2023-07-07,107.59,4.16,Success,0,5200,Existing,570,Gaming,Debit Card,CA
29371,2023-05-20,154.45,1.95,Refunded,0,8393,New,799,Gaming,Bank Transfer,IT
29372,2023-01-09,245.18,3.37,Failed,0,7124,Existing,485,E-commerce,PayPal Balance,IT
29373,2023-08-22,426.66,3.75,Success,0,3818,Existing,291,E-commerce,Debit Card,FR
29374,2023-04-02,136.47,1.93,Success,0,5067,Existing,499,Retail,Bank Transfer,UK
29375,2023-03-18,534.07,3.38,Success,0,2632,New,216,E-commerce,PayPal Balance,IT
29376,2023-12-06,308.96,2.19,Success,0,4832,Existing,206,E-commerce,PayPal Balance,IT
29377,2023-09-01,339.37,2.94,Success,0,2885,Existing,707,Travel,Debit Card,FR
29378,2023-11-29,552.55,4.04,Success,0,2092,Existing,500,Travel,Bank Transfer,IT
29379,2023-06-04,258.54,3.78,Success,0,7993,Existing,373,Retail,PayPal Balance,ES
29380,2023-08-06,601.58,1.56,Success,0,4682,Existing,789,Retail,Bank Transfer,IT
29381,2023-10-12,261.44,3.67,Failed,0,4845,New,485,E-commerce,Debit Card,IT
29382,2023-05-30,160.56,4.15,Success,0,6270,New,261,Gaming,PayPal Balance,DE
29383,2023-11-25,527.71,1.15,Success,1,4231,New,505,Travel,Credit Card,DE
29384,2023-03-29,208.86,0.69,Success,0,4947,Existing,554,E-commerce,Bank Transfer,USA
29385,2023-04-16,472.66,2.51,Failed,0,7670,Existing,776,Gaming,Debit Card,UK
29386,2023-10-21,321.54,1.61,Success,0,4545,New,544,Travel,Debit Card,USA
29387,2023-04-05,271.34,0.94,Success,0,5071,Existing,361,Subscriptions,Bank Transfer,FR
29388,2023-09-10,420.89,4.47,Failed,0,8388,Existing,695,Retail,Debit Card,USA
29389,2023-02-08,109.09,0.65,Success,0,7905,Existing,232,Travel,Credit Card,TN
29390,2023-09-12,505.65,2.0,Success,0,1195,New,728,E-commerce,Bank Transfer,FR
29391,2023-02-23,273.93,3.98,Success,0,2528,New,607,Subscriptions,Debit Card,UK
29392,2023-08-31,357.34,0.68,Success,0,6285,Existing,293,Retail,Credit Card,USA
29393,2023-04-20,106.33,1.49,Success,0,2560,New,635,Gaming,Debit Card,CA
29394,2023-09-11,479.37,3.31,Success,0,8528,Existing,453,Retail,Debit Card,DE
29395,2023-04-22,366.94,2.6,Success,0,8548,Existing,665,Gaming,Debit Card,USA
29396,2023-06-23,191.14,0.89,Failed,0,4787,Existing,520,Subscriptions,Credit Card,ES
29397,2023-07-08,425.53,2.31,Success,0,4190,Existing,791,Subscriptions,PayPal Balance,DE
29398,2023-08-09,345.06,1.88,Success,0,2339,Existing,482,Gaming,Credit Card,USA
29399,2023-09-06,367.57,3.65,Success,0,8114,Existing,702,Gaming,Bank Transfer,CA
29400,2023-02-21,75.34,3.01,Success,0,8530,New,525,Subscriptions,PayPal Balance,FR
29401,2023-06-11,759.78,2.88,Success,0,2739,Existing,340,E-commerce,PayPal Balance,IT
29402,2023-02-04,179.59,3.92,Success,0,1453,New,285,Travel,Bank Transfer,IT
29403,2023-02-06,353.67,1.45,Success,0,3517,New,210,Subscriptions,Debit Card,CA
29404,2023-11-30,134.58,3.29,Success,0,4092,Existing,312,Subscriptions,PayPal Balance,DE
29405,2023-11-13,170.28,1.35,Success,0,3685,Existing,380,Travel,Credit Card,IT
29406,2023-04-21,392.61,2.74,Success,0,1661,Existing,773,Subscriptions,PayPal Balance,FR
29407,2023-06-26,185.91,3.72,Success,0,1073,New,533,Gaming,Bank Transfer,UK
29408,2023-01-09,243.01,3.66,Success,0,4631,Existing,642,E-commerce,Debit Card,CA
29409,2023-10-02,230.05,2.54,Success,1,1819,New,244,Retail,Credit Card,ES
29410,2023-05-01,816.0,1.67,Success,0,1206,Existing,296,Travel,PayPal Balance,DE
29411,2023-04-15,268.66,0.6,Success,0,5614,Existing,203,E-commerce,PayPal Balance,TN
29412,2023-06-05,237.1,2.25,Success,0,5108,Existing,671,Travel,PayPal Balance,CA
29413,2023-12-02,388.43,3.18,Success,0,4845,Existing,538,Subscriptions,Credit Card,UK
29414,2023-01-26,140.57,1.81,Success,0,8608,New,762,Travel,Bank Transfer,CA
29415,2023-10-23,205.82,4.14,Success,0,8268,New,385,Subscriptions,Credit Card,DE
29416,2023-01-25,158.74,4.3,Success,0,5699,Existing,786,Subscriptions,Bank Transfer,IT
29417,2023-12-21,842.72,2.39,Success,0,4987,Existing,651,Retail,PayPal Balance,ES
29418,2023-03-10,218.54,2.55,Success,0,4504,New,340,Travel,Credit Card,ES
29419,2023-11-23,220.23,1.31,Failed,0,5000,New,689,Retail,Bank Transfer,CA
29420,2023-05-31,122.14,1.21,Success,0,3442,Existing,425,E-commerce,PayPal Balance,IT
29421,2023-12-11,120.2,1.54,Success,0,5326,Existing,577,Gaming,PayPal Balance,UK
29422,2023-03-06,267.21,2.35,Success,0,8254,Existing,344,Retail,PayPal Balance,CA
29423,2023-05-30,334.23,4.87,Success,0,6308,Existing,259,Gaming,Debit Card,DE
29424,2023-11-16,35.12,3.31,Refunded,0,7330,Existing,452,Retail,Bank Transfer,FR
29425,2023-09-02,225.08,2.4,Success,0,1066,Existing,365,Retail,Debit Card,FR
29426,2023-02-27,588.45,1.48,Success,0,3584,New,270,Subscriptions,Bank Transfer,ES
29427,2023-06-05,190.15,4.01,Success,0,7384,Existing,546,Travel,Credit Card,ES
29428,2023-04-22,158.35,3.38,Failed,0,4160,Existing,347,Travel,Credit Card,USA
29429,2023-05-03,124.72,2.33,Success,1,1636,Existing,234,Subscriptions,Debit Card,IT
29430,2023-12-19,102.34,3.24,Success,0,2169,Existing,797,E-commerce,PayPal Balance,USA
29431,2023-12-28,251.06,3.1,Success,0,3017,Existing,209,Gaming,Credit Card,DE
29432,2023-07-22,347.94,3.11,Success,0,5787,Existing,627,Subscriptions,Debit Card,TN
29433,2023-01-04,326.58,0.82,Success,0,5160,Existing,407,Retail,PayPal Balance,FR
29434,2023-05-09,188.17,4.56,Success,0,4545,Existing,599,E-commerce,Bank Transfer,USA
29435,2023-01-26,470.62,4.34,Success,0,2255,Existing,450,Retail,Credit Card,CA
29436,2023-10-16,476.08,0.87,Success,0,5377,Existing,590,Retail,Credit Card,IT
29437,2023-01-27,142.7,3.36,Success,0,6062,Existing,375,Gaming,Bank Transfer,ES
29438,2023-02-11,580.99,2.74,Success,0,5119,Existing,374,Travel,Bank Transfer,CA
29439,2023-03-12,484.26,3.84,Success,0,5226,New,486,E-commerce,PayPal Balance,TN
29440,2023-03-05,145.22,2.3,Success,0,4604,Existing,758,E-commerce,PayPal Balance,ES
29441,2023-01-25,173.37,4.9,Success,0,6938,Existing,356,Retail,PayPal Balance,USA
29442,2023-03-13,547.16,4.78,Success,0,3295,Existing,422,Retail,Debit Card,FR
29443,2023-12-27,195.55,0.93,Success,0,1439,Existing,453,Subscriptions,Credit Card,IT
29444,2023-09-25,511.52,1.88,Failed,0,5620,Existing,751,Gaming,Bank Transfer,UK
29445,2023-11-10,373.09,1.43,Success,0,3991,New,341,E-commerce,PayPal Balance,IT
29446,2023-04-05,200.5,1.93,Success,0,3820,Existing,436,E-commerce,Debit Card,USA
29447,2023-12-23,411.27,2.65,Success,0,8102,Existing,745,Subscriptions,Credit Card,USA
29448,2023-12-30,187.58,1.02,Success,0,4595,Existing,433,Gaming,Bank Transfer,USA
29449,2023-11-11,432.29,3.7,Refunded,0,2286,New,404,Gaming,Bank Transfer,TN
29450,2023-04-27,129.03,3.08,Success,0,5633,Existing,428,Subscriptions,Credit Card,DE
29451,2023-06-13,153.85,1.16,Success,1,7412,Existing,775,Retail,Debit Card,ES
29452,2023-12-31,199.47,3.55,Success,0,2360,Existing,356,E-commerce,Credit Card,IT
29453,2023-10-05,196.85,3.4,Success,0,7393,New,268,Travel,Credit Card,DE
29454,2023-03-06,116.17,4.47,Success,0,6451,New,608,Travel,PayPal Balance,FR
29455,2023-11-02,196.08,1.45,Success,1,5232,New,713,Retail,Credit Card,USA
29456,2023-09-17,235.11,3.24,Failed,0,5078,Existing,409,Gaming,Debit Card,TN
29457,2023-08-16,275.84,4.44,Success,0,4074,Existing,785,E-commerce,Credit Card,FR
29458,2023-07-19,70.83,1.68,Success,0,2634,New,760,Subscriptions,Bank Transfer,IT
29459,2023-08-08,671.62,1.54,Success,0,7278,Existing,346,Retail,PayPal Balance,IT
29460,2023-06-29,454.06,1.74,Success,0,7696,Existing,791,E-commerce,Bank Transfer,ES
29461,2023-12-24,129.71,3.93,Success,0,2023,New,576,Gaming,Credit Card,UK
29462,2023-08-16,325.1,4.14,Success,0,3554,Existing,267,Travel,Credit Card,CA
29463,2023-09-09,216.71,0.66,Success,0,2008,New,403,Retail,Bank Transfer,DE
29464,2023-10-26,278.87,1.91,Success,0,8369,New,460,Travel,PayPal Balance,TN
29465,2023-12-27,375.79,1.07,Success,0,1099,Existing,452,Gaming,Credit Card,DE
29466,2023-01-04,242.28,1.19,Success,0,8677,Existing,203,Gaming,Credit Card,USA
29467,2023-05-21,26.34,4.17,Failed,0,1542,Existing,719,Travel,Debit Card,IT
29468,2023-06-15,62.76,4.84,Success,0,8816,Existing,563,Gaming,PayPal Balance,ES
29469,2023-09-11,862.7,2.36,Success,0,6476,Existing,221,Retail,Credit Card,ES
29470,2023-06-02,65.87,4.87,Success,0,1377,New,292,Subscriptions,PayPal Balance,UK
29471,2023-03-08,108.58,2.2,Success,0,4432,Existing,268,Travel,Credit Card,CA
29472,2023-02-24,362.33,3.72,Success,1,8230,New,719,E-commerce,Credit Card,IT
29473,2023-04-06,371.75,2.12,Success,0,1354,New,657,Travel,Debit Card,DE
29474,2023-06-16,670.7,1.94,Success,0,2678,New,495,E-commerce,Credit Card,DE
29475,2023-11-17,586.45,3.14,Success,0,6863,New,767,E-commerce,Credit Card,TN
29476,2023-11-27,434.67,4.41,Success,0,8805,New,335,E-commerce,Credit Card,USA
29477,2023-12-08,231.89,3.17,Failed,0,4454,New,629,Gaming,Credit Card,TN
29478,2023-03-03,117.16,3.07,Success,0,4983,Existing,209,Retail,PayPal Balance,USA
29479,2023-06-23,240.71,2.77,Success,0,8609,Existing,516,Travel,PayPal Balance,DE
29480,2023-09-10,163.16,4.77,Success,0,5158,New,430,Subscriptions,Credit Card,FR
29481,2023-04-22,267.84,4.17,Success,0,7831,New,288,Gaming,Bank Transfer,CA
29482,2023-08-03,58.35,2.33,Success,0,7179,Existing,754,Subscriptions,Debit Card,CA
29483,2023-08-27,172.54,4.21,Success,0,4310,Existing,221,Travel,Bank Transfer,CA
29484,2023-08-15,595.53,0.99,Success,0,5282,Existing,482,Retail,Bank Transfer,USA
29485,2023-08-18,764.0,2.46,Success,0,3594,Existing,414,Gaming,Debit Card,ES
29486,2023-08-21,199.15,1.0,Success,0,2222,Existing,430,Subscriptions,Bank Transfer,FR
29487,2023-06-12,383.07,4.99,Success,0,5319,New,558,E-commerce,Bank Transfer,FR
29488,2023-05-06,196.95,0.71,Success,0,7672,Existing,620,Subscriptions,Debit Card,ES
29489,2023-09-10,100.68,4.59,Success,0,3418,Existing,784,E-commerce,Debit Card,TN
29490,2023-11-29,114.79,4.69,Success,0,6160,Existing,520,Subscriptions,Credit Card,UK
29491,2023-07-18,302.15,1.82,Success,0,7436,Existing,451,Gaming,PayPal Balance,FR
29492,2023-07-16,255.85,4.77,Success,0,4875,Existing,524,Subscriptions,Debit Card,IT
29493,2023-05-02,347.79,2.75,Success,0,8077,New,666,Travel,Credit Card,USA
29494,2023-09-21,266.8,4.72,Failed,0,1914,Existing,508,Travel,Credit Card,UK
29495,2023-02-23,285.17,2.69,Success,0,8912,New,453,Retail,Debit Card,DE
29496,2023-05-15,68.87,2.62,Success,0,4850,Existing,439,Retail,Bank Transfer,FR
29497,2023-12-05,842.18,3.89,Failed,0,8209,Existing,365,Retail,Debit Card,IT
29498,2023-12-25,315.3,1.55,Success,0,2655,Existing,738,E-commerce,PayPal Balance,ES
29499,2023-05-31,289.88,4.57,Success,0,5783,New,485,Travel,Debit Card,CA
29500,2023-04-10,576.41,4.32,Success,0,5632,New,697,Travel,PayPal Balance,CA
29501,2023-08-22,116.55,1.11,Success,0,1459,Existing,235,Travel,Credit Card,FR
29502,2023-02-01,475.4,0.63,Success,0,5680,New,457,E-commerce,PayPal Balance,DE
29503,2023-03-03,266.56,3.7,Success,0,6410,Existing,773,Retail,Bank Transfer,USA
29504,2023-07-15,201.31,2.08,Success,0,6359,New,421,Gaming,Credit Card,ES
29505,2023-01-30,98.33,0.96,Success,0,3052,Existing,374,E-commerce,Credit Card,UK
29506,2023-08-31,308.88,4.53,Success,0,6165,New,656,Travel,Bank Transfer,UK
29507,2023-04-16,617.69,4.97,Success,0,8141,Existing,355,Subscriptions,Debit Card,DE
29508,2023-10-22,382.27,1.93,Success,0,8486,Existing,538,Subscriptions,Credit Card,DE
29509,2023-05-13,194.6,1.33,Success,0,4741,New,796,Travel,Debit Card,FR
29510,2023-01-22,203.28,4.36,Success,0,3403,Existing,262,Subscriptions,PayPal Balance,TN
29511,2023-06-05,147.83,2.88,Success,0,5972,Existing,201,Retail,Debit Card,IT
29512,2023-08-02,192.93,4.93,Success,0,1416,Existing,388,Subscriptions,Bank Transfer,TN
29513,2023-08-14,262.81,3.37,Success,0,8059,Existing,266,Gaming,Debit Card,DE
29514,2023-10-12,205.36,3.05,Success,0,6635,New,672,Gaming,PayPal Balance,USA
29515,2023-06-20,166.06,4.68,Failed,0,1739,New,687,Travel,Credit Card,CA
29516,2023-02-11,392.64,4.11,Failed,0,5561,Existing,550,Subscriptions,Credit Card,DE
29517,2023-03-01,308.02,2.33,Success,0,4858,Existing,425,Travel,Credit Card,IT
29518,2023-03-18,276.4,0.55,Success,0,3996,Existing,294,Gaming,PayPal Balance,DE
29519,2023-07-21,605.58,3.88,Success,0,3822,Existing,301,Gaming,Bank Transfer,IT
29520,2023-08-08,337.69,4.39,Success,0,3693,Existing,319,Travel,Debit Card,IT
29521,2023-07-06,212.12,1.09,Success,0,4845,Existing,651,E-commerce,PayPal Balance,UK
29522,2023-04-06,233.88,4.53,Success,0,3902,Existing,602,Retail,Bank Transfer,FR
29523,2023-12-08,178.74,4.4,Failed,0,7509,Existing,661,Retail,Debit Card,DE
29524,2023-07-31,714.87,0.58,Success,0,1163,New,463,Retail,PayPal Balance,FR
29525,2023-12-06,88.08,3.78,Success,0,6586,Existing,731,Travel,Bank Transfer,USA
29526,2023-09-19,403.46,2.23,Success,0,8176,New,703,E-commerce,Bank Transfer,CA
29527,2023-11-25,179.18,0.73,Success,0,1936,New,223,Retail,Credit Card,CA
29528,2023-03-18,169.19,1.99,Success,0,7535,Existing,370,Gaming,Bank Transfer,FR
29529,2023-01-31,110.88,3.22,Success,0,7714,Existing,277,Gaming,Credit Card,TN
29530,2023-02-08,757.7,1.88,Success,0,4739,Existing,583,Travel,Debit Card,ES
29531,2023-11-02,94.0,4.04,Success,0,2156,New,561,E-commerce,Credit Card,ES
29532,2023-11-30,412.57,2.73,Success,0,6926,New,547,Gaming,Credit Card,TN
29533,2023-08-02,93.44,0.66,Failed,1,8511,Existing,238,Retail,Bank Transfer,UK
29534,2023-05-06,152.79,3.02,Success,0,5476,Existing,611,Retail,Bank Transfer,DE
29535,2023-06-14,162.79,2.47,Success,0,7944,Existing,719,Gaming,Bank Transfer,UK
29536,2023-09-03,66.0,0.93,Failed,0,4075,Existing,512,Gaming,PayPal Balance,CA
29537,2023-04-19,263.21,2.49,Success,0,8721,Existing,442,Travel,Debit Card,ES
29538,2023-03-29,351.13,4.09,Success,0,6357,Existing,580,E-commerce,PayPal Balance,FR
29539,2023-07-19,312.09,0.98,Success,0,5270,Existing,357,Gaming,PayPal Balance,FR
29540,2023-09-28,302.22,1.61,Success,0,1599,New,226,E-commerce,Credit Card,DE
29541,2023-02-20,200.52,4.94,Success,0,4743,Existing,776,E-commerce,Debit Card,FR
29542,2023-07-17,223.49,2.37,Success,0,5765,New,392,Gaming,Bank Transfer,TN
29543,2023-01-23,787.71,4.24,Success,0,8383,Existing,715,Retail,PayPal Balance,FR
29544,2023-06-02,20.31,2.77,Refunded,0,7155,Existing,544,Retail,Debit Card,IT
29545,2023-08-11,107.6,1.54,Success,0,4481,Existing,544,E-commerce,Credit Card,DE
29546,2023-08-09,311.7,0.89,Success,0,3198,Existing,307,Retail,Credit Card,ES
29547,2023-05-31,232.1,3.86,Success,0,3980,Existing,462,E-commerce,Debit Card,USA
29548,2023-09-23,230.9,2.68,Success,0,7252,New,416,Retail,Debit Card,TN
29549,2023-03-14,167.37,4.91,Success,0,1655,Existing,393,Retail,PayPal Balance,DE
29550,2023-03-18,390.0,4.56,Refunded,0,8841,Existing,577,Subscriptions,PayPal Balance,USA
29551,2023-02-01,201.7,1.19,Success,0,4409,Existing,459,Gaming,PayPal Balance,ES
29552,2023-03-06,450.15,3.46,Success,0,6163,Existing,300,Gaming,Debit Card,ES
29553,2023-12-23,128.45,1.32,Refunded,0,6376,Existing,516,Retail,PayPal Balance,DE
29554,2023-01-18,198.0,2.14,Success,0,6303,Existing,524,Retail,Credit Card,IT
29555,2023-06-13,289.96,2.0,Success,0,8749,New,287,Retail,PayPal Balance,ES
29556,2023-10-14,150.47,2.82,Success,0,8603,Existing,222,E-commerce,PayPal Balance,USA
29557,2023-02-23,111.41,4.25,Success,0,3098,Existing,557,Subscriptions,Credit Card,CA
29558,2023-03-04,573.91,4.48,Success,0,6077,Existing,612,Gaming,PayPal Balance,TN
29559,2023-09-14,88.37,3.57,Failed,0,5177,Existing,294,Gaming,PayPal Balance,FR
29560,2023-08-27,91.09,3.34,Success,0,3182,New,258,E-commerce,Bank Transfer,ES
29561,2023-01-09,135.57,4.65,Success,0,3859,New,722,Travel,Debit Card,FR
29562,2023-04-30,200.09,0.96,Success,0,5005,Existing,737,Gaming,Debit Card,IT
29563,2023-12-14,135.08,2.26,Success,0,2966,Existing,259,Retail,Bank Transfer,CA
29564,2023-03-31,248.27,1.48,Success,0,5461,New,328,Subscriptions,Credit Card,DE
29565,2023-11-08,239.47,1.12,Failed,0,3295,New,391,E-commerce,PayPal Balance,DE
29566,2023-06-24,206.81,3.52,Success,0,5908,Existing,487,Subscriptions,PayPal Balance,IT
29567,2023-01-03,332.53,1.36,Success,0,6460,New,635,E-commerce,PayPal Balance,CA
29568,2023-05-10,625.81,4.82,Success,0,6243,Existing,231,Travel,Debit Card,UK
29569,2023-02-23,187.26,2.87,Success,0,4519,Existing,546,Subscriptions,PayPal Balance,DE
29570,2023-10-20,196.23,2.62,Success,0,8683,New,232,Travel,Bank Transfer,ES
29571,2023-07-03,218.84,2.11,Refunded,0,3592,Existing,483,Gaming,Bank Transfer,USA
29572,2023-12-19,271.58,1.73,Success,0,4048,New,224,Retail,Debit Card,USA
29573,2023-08-12,103.08,4.6,Failed,0,4342,Existing,460,Travel,PayPal Balance,CA
29574,2023-01-12,53.3,3.27,Success,0,6978,Existing,666,Retail,PayPal Balance,DE
29575,2023-07-14,805.9,1.56,Success,0,2956,New,336,E-commerce,PayPal Balance,FR
29576,2023-09-04,65.84,3.58,Success,0,3478,Existing,725,Retail,PayPal Balance,IT
29577,2023-06-03,128.54,1.57,Success,1,2405,Existing,343,Retail,Bank Transfer,USA
29578,2023-03-19,380.62,3.97,Success,0,6180,Existing,328,Retail,Credit Card,CA
29579,2023-05-20,388.92,2.99,Success,0,8407,Existing,471,Travel,Debit Card,CA
29580,2023-03-31,276.12,2.49,Success,0,5141,Existing,564,Retail,Credit Card,IT
29581,2023-05-24,506.69,3.45,Success,0,6694,Existing,243,Gaming,Credit Card,ES
29582,2023-03-13,311.24,4.42,Success,0,1234,Existing,733,Gaming,Credit Card,ES
29583,2023-06-26,203.02,2.31,Success,0,2587,New,246,Travel,Bank Transfer,UK
29584,2023-12-14,162.18,3.6,Success,0,6904,Existing,636,Gaming,Debit Card,CA
29585,2023-09-20,46.04,2.13,Success,0,7840,Existing,681,Travel,Credit Card,USA
29586,2023-09-28,59.01,2.12,Failed,0,8225,Existing,329,Subscriptions,Debit Card,DE
29587,2023-04-15,63.27,4.27,Success,0,3078,Existing,703,Subscriptions,Bank Transfer,USA
29588,2023-03-13,172.19,2.97,Success,0,1691,Existing,778,Travel,Credit Card,USA
29589,2023-03-15,189.79,2.32,Success,0,7542,Existing,659,Subscriptions,PayPal Balance,CA
29590,2023-05-23,502.49,1.41,Success,0,4755,New,543,Subscriptions,Bank Transfer,FR
29591,2023-03-03,318.96,4.08,Refunded,0,2219,New,783,Travel,PayPal Balance,USA
29592,2023-05-26,399.38,3.34,Failed,0,4537,Existing,717,Travel,Debit Card,FR
29593,2023-02-15,205.53,3.74,Success,0,2314,Existing,481,Travel,PayPal Balance,USA
29594,2023-08-17,755.69,2.46,Success,0,2787,New,754,E-commerce,Debit Card,CA
29595,2023-04-15,161.51,1.89,Success,0,8516,Existing,799,Gaming,Debit Card,UK
29596,2023-04-19,402.65,3.76,Success,0,6068,Existing,548,Travel,Bank Transfer,ES
29597,2023-11-13,468.36,0.89,Success,0,2492,Existing,727,Gaming,Bank Transfer,USA
29598,2023-05-01,487.22,3.47,Success,0,6773,New,238,E-commerce,PayPal Balance,DE
29599,2023-02-12,382.63,4.9,Success,0,1952,Existing,536,E-commerce,Debit Card,IT
29600,2023-04-09,213.78,4.17,Failed,0,7963,New,738,Travel,PayPal Balance,ES
29601,2023-07-13,82.26,3.79,Success,0,3577,New,314,E-commerce,Credit Card,FR
29602,2023-11-07,410.78,2.48,Success,0,8236,New,631,Travel,Bank Transfer,FR
29603,2023-08-02,447.92,0.57,Failed,0,5040,New,341,Retail,Debit Card,UK
29604,2023-08-17,227.7,4.93,Refunded,0,8214,Existing,579,Subscriptions,Credit Card,ES
29605,2023-07-04,196.93,4.64,Success,0,1423,Existing,683,Travel,Bank Transfer,IT
29606,2023-04-22,199.17,2.74,Success,0,8263,New,385,Gaming,Credit Card,IT
29607,2023-12-13,215.31,3.59,Success,0,7195,Existing,702,E-commerce,Debit Card,UK
29608,2023-09-29,212.65,3.02,Success,0,3816,New,745,E-commerce,PayPal Balance,UK
29609,2023-11-09,131.77,3.6,Success,0,2974,Existing,594,Subscriptions,Bank Transfer,TN
29610,2023-04-12,555.87,0.74,Success,0,7826,New,238,Subscriptions,Debit Card,DE
29611,2023-07-29,390.72,4.99,Success,0,4110,Existing,465,Subscriptions,Credit Card,IT
29612,2023-08-15,371.86,4.01,Success,0,7979,Existing,454,Subscriptions,Bank Transfer,IT
29613,2023-10-08,116.9,1.7,Success,0,8508,New,305,Subscriptions,Debit Card,CA
29614,2023-01-22,320.64,2.94,Failed,0,6188,Existing,770,Retail,PayPal Balance,UK
29615,2023-09-05,487.54,2.63,Refunded,0,2187,Existing,463,Subscriptions,Bank Transfer,UK
29616,2023-06-08,228.13,2.09,Success,0,3776,Existing,219,Travel,Bank Transfer,DE
29617,2023-08-17,60.7,2.47,Success,0,7360,New,254,E-commerce,Debit Card,FR
29618,2023-12-09,367.96,3.06,Success,1,6851,Existing,704,Gaming,Credit Card,DE
29619,2023-07-06,343.24,2.8,Success,0,6317,Existing,777,Gaming,PayPal Balance,USA
29620,2023-05-23,198.22,4.27,Success,0,5058,Existing,433,E-commerce,Credit Card,ES
29621,2023-12-04,180.08,1.04,Success,0,2567,Existing,510,E-commerce,PayPal Balance,CA
29622,2023-12-24,248.07,0.75,Success,0,5281,Existing,492,Subscriptions,Credit Card,CA
29623,2023-01-24,311.85,2.78,Success,0,8655,Existing,569,Retail,Debit Card,FR
29624,2023-05-21,386.27,2.6,Success,0,6777,Existing,324,Travel,Bank Transfer,USA
29625,2023-08-28,616.57,3.4,Success,0,1808,New,584,Travel,Credit Card,DE
29626,2023-10-19,168.85,1.81,Success,0,6171,Existing,510,Travel,Credit Card,IT
29627,2023-11-01,474.03,0.9,Success,0,3451,Existing,630,Subscriptions,Credit Card,USA
29628,2023-03-23,263.91,4.12,Success,0,4818,Existing,464,E-commerce,PayPal Balance,CA
29629,2023-02-17,485.56,2.48,Success,0,5606,Existing,771,Gaming,PayPal Balance,USA
29630,2023-12-19,117.73,1.11,Success,0,3289,New,572,Travel,Debit Card,CA
29631,2023-12-24,462.36,4.8,Success,0,7571,Existing,665,Retail,PayPal Balance,CA
29632,2023-06-20,296.05,4.75,Success,0,4988,Existing,261,Retail,Credit Card,TN
29633,2023-09-19,563.13,1.23,Success,0,6587,Existing,373,E-commerce,PayPal Balance,DE
29634,2023-03-09,126.49,4.13,Failed,0,5733,Existing,624,Gaming,Debit Card,TN
29635,2023-01-14,592.77,2.93,Success,0,2677,New,514,Gaming,PayPal Balance,CA
29636,2023-01-30,164.48,1.84,Success,0,7503,Existing,493,Retail,PayPal Balance,IT
29637,2023-04-20,87.72,2.27,Success,0,5861,New,500,Gaming,Credit Card,ES
29638,2023-07-31,272.42,4.84,Success,0,8560,Existing,481,Subscriptions,Bank Transfer,IT
29639,2023-09-21,429.99,2.0,Failed,0,3431,Existing,781,E-commerce,Debit Card,UK
29640,2023-11-18,941.54,1.46,Success,0,7252,Existing,541,E-commerce,Bank Transfer,CA
29641,2023-07-21,60.82,2.6,Success,0,5326,New,728,Subscriptions,Bank Transfer,ES
29642,2023-03-25,628.3,3.27,Success,0,7575,Existing,676,Retail,Debit Card,UK
29643,2023-02-22,162.01,1.78,Success,0,8209,Existing,200,Travel,Bank Transfer,ES
29644,2023-12-21,356.76,3.98,Success,0,2487,Existing,305,Subscriptions,Debit Card,IT
29645,2023-09-13,476.43,3.23,Failed,0,8426,Existing,780,Retail,Debit Card,ES
29646,2023-03-15,229.03,4.68,Success,0,7796,Existing,550,E-commerce,PayPal Balance,UK
29647,2023-08-08,601.63,1.94,Refunded,0,8606,Existing,542,Travel,PayPal Balance,FR
29648,2023-05-23,371.91,3.49,Success,0,1801,Existing,700,Gaming,Credit Card,DE
29649,2023-04-10,29.86,4.49,Success,0,3807,Existing,328,Travel,Bank Transfer,FR
29650,2023-05-09,363.72,0.52,Refunded,0,6405,New,223,Travel,Credit Card,ES
29651,2023-08-07,157.2,2.73,Success,0,3792,Existing,366,Gaming,Credit Card,UK
29652,2023-09-28,257.59,2.99,Refunded,0,7394,New,655,Subscriptions,Bank Transfer,ES
29653,2023-01-22,316.8,2.79,Success,0,4139,Existing,554,E-commerce,Debit Card,CA
29654,2023-06-27,37.17,1.81,Success,0,4787,Existing,620,Gaming,Credit Card,IT
29655,2023-02-17,473.36,0.91,Failed,0,2799,Existing,671,E-commerce,Debit Card,IT
29656,2023-04-27,208.93,4.39,Success,0,4619,New,567,Subscriptions,Credit Card,IT
29657,2023-11-25,8.83,2.79,Success,0,8192,Existing,486,Subscriptions,Credit Card,TN
29658,2023-06-28,122.77,0.83,Success,0,5716,New,678,Retail,Bank Transfer,IT
29659,2023-09-30,68.83,2.35,Success,0,7382,Existing,632,Subscriptions,Credit Card,CA
29660,2023-12-28,425.73,1.32,Failed,0,2334,Existing,520,Travel,Debit Card,FR
29661,2023-12-05,323.83,1.9,Success,0,7131,New,540,Gaming,Debit Card,DE
29662,2023-12-26,394.77,4.17,Success,0,2271,Existing,729,Retail,Credit Card,USA
29663,2023-12-13,109.0,2.84,Success,0,4208,New,227,Subscriptions,Debit Card,DE
29664,2023-06-28,238.68,1.56,Success,1,4455,New,754,Retail,Bank Transfer,TN
29665,2023-02-18,302.6,4.15,Success,0,1487,Existing,518,Travel,PayPal Balance,UK
